,T0,T1,T2
0,0.8955565138644055,0.029196221295898616,0.07524726483969583
1,0.8208523552901525,0.08076883984121734,0.09837880486863003
2,0.6000377535132044,0.010899786789234997,0.3890624596975607
3,0.9387974681392877,0.011321672047114565,0.04988085981359775
4,0.004345345243398156,0.018675389100398936,0.9769792656562029
5,0.7671302949658195,0.002187119297774242,0.23068258573640624
6,0.9652080386701163,0.020064461952075133,0.014727499377808604
7,0.9566175822445434,0.01469620311256487,0.02868621464289168
8,0.9920848398116188,0.002872402430141536,0.005042757758239636
9,0.20397445308782788,0.0034372273078065612,0.7925883196043656
10,0.7958420129582794,0.036422561529589656,0.16773542551213094
11,0.6078953634114753,0.004895351782530321,0.38720928480599437
12,0.3506996047934696,0.006013249072941797,0.6432871461335886
13,0.20122635274049652,0.0016402449610274776,0.797133402298476
14,0.7264074290753985,0.028877098339293413,0.2447154725853081
15,0.21144120681715492,0.017023665375231034,0.771535127807614
16,0.19544561911217342,0.02898118238952737,0.7755731984982992
17,0.8999048519500567,0.025300894820895342,0.07479425322904801
18,0.3129946453968953,0.015779068665675976,0.6712262859374287
19,0.8995910071931682,0.026139168593723467,0.07426982421310843
20,0.9779244508773854,0.018698906933556924,0.003376642189057556
21,0.03731404504326749,0.013741055263046104,0.9489448996936864
22,0.9017008157867867,0.08326349152350113,0.015035692689712174
23,0.06724420585435881,0.0015276165409628488,0.9312281776046785
24,0.0037456462702242965,0.010244201501998312,0.9860101522277773
25,0.7256118807449052,0.027566107750558132,0.2468220115045365
26,0.8535551201943884,0.002215721876266712,0.14422915792934485
27,0.6987349524900366,0.11937918015004033,0.18188586735992304
28,0.96101336395127,0.023161742484186332,0.01582489356454359
29,0.8192637382291812,0.06569602712082458,0.11504023464999409
30,0.03513208943657234,0.029629703980554895,0.9352382065828728
31,0.8152695320056289,0.007828248954443477,0.1769022190399276
32,0.07436299251460084,0.004806293533786331,0.9208307139516129
33,0.8548004316477656,0.014656782707762802,0.1305427856444715
34,0.8228905138714924,0.004259936428657237,0.17284954969985036
35,0.7870902008111085,0.06661551342814022,0.14629428576075126
36,0.7545893601397767,0.02738275802367528,0.21802788183654795
37,0.04421761452458867,0.007890678526699882,0.9478917069487115
38,0.052621414927598795,0.023026815322738675,0.9243517697496625
39,0.08670164538036762,0.011616232076544603,0.9016821225430879
40,0.8569612014237281,0.07994585987474635,0.06309293870152544
41,0.7499979394988768,0.022238503216285056,0.22776355728483813
42,0.5754557595900696,0.005508907028834033,0.41903533338109644
43,0.2622828936360056,0.015293026866271611,0.7224240794977229
44,0.877958267638919,0.011130628273020584,0.11091110408806029
45,0.008985760158030487,0.0115736813841494,0.9794405584578201
46,0.8644283091162741,0.0689102076162845,0.06666148326744133
47,0.7829499423568451,0.11406334557331987,0.10298671206983498
48,0.027148931330408608,0.008602739383584546,0.9642483292860069
49,0.9466470308861438,0.027895608274420648,0.025457360839435485
50,0.47132429848368124,0.07136845676244309,0.45730724475387563
51,0.8907587842250183,0.004956331275747616,0.10428488449923404
52,0.1646026054544613,0.017787470580955835,0.8176099239645829
53,0.8817848750080243,0.10527327275239359,0.012941852239582064
54,0.6528565850439714,0.30053777223531625,0.046605642720712326
55,0.901666346796672,0.008998134691563362,0.08933551851176452
56,0.3615928721668305,0.004259936428657238,0.6341471914045124
57,0.09646570585068183,0.017860408448864197,0.885673885700454
58,0.8349249212381193,0.04755372522700606,0.11752135353487457
59,0.05467805174809289,0.013088930735110093,0.932233017516797
60,0.77831134490815,0.21005984707956932,0.011628808012280691
61,0.12118850363718245,0.012941475604195595,0.865870020758622
62,0.3908697831674074,0.35128430799327026,0.25784590883932224
63,0.14150513331440367,0.0012934639711155327,0.8572014027144809
64,0.8469028599555732,0.01278454734654877,0.140312592697878
65,0.20410143506264347,0.005730960285111161,0.7901676046522453
66,0.6075123734828813,0.18365205634662657,0.20883557017049198
