((27.0, 7.0),76.06863530588339)
((31.0, 26.0),265.3716454237211)
((48.0, 38.0),97.39938188927826)
((34.0, 22.0),216.1201628858271)
((20.0, 50.0),70.55607765369245)
((25.0, 53.0),57.57339573430791)
((44.0, 10.0),60.629637922029644)
((40.0, 52.0),50.20183566245688)
((37.0, 25.0),215.99100943233876)
((34.0, 21.0),207.367230241558)
((38.0, 39.0),172.01679860688)
((45.0, 41.0),107.24287488129735)
((23.0, 54.0),43.24877027609922)
((57.0, 38.0),13.6137444744924)
((16.0, 38.0),136.97967628843045)
((6.0, 42.0),30.420129745284434)
((11.0, 49.0),27.567550454421905)
((48.0, 15.0),68.52196969968278)
((34.0, 25.0),239.99318207204183)
((6.0, 20.0),45.31711572899724)
((8.0, 31.0),81.8881009073279)
((7.0, 30.0),72.47951143135947)
((40.0, 45.0),111.81354029009245)
((26.0, 56.0),29.65229731796711)
((22.0, 35.0),203.43903782478904)
((36.0, 10.0),97.81116719169866)
((22.0, 43.0),142.00001346316606)
((59.0, 28.0),7.132148445132884)
((54.0, 32.0),55.80660777063365)
((6.0, 12.0),6.702548236163821)
((5.0, 22.0),42.27701915266298)
((26.0, 57.0),19.744977945742228)
((28.0, 34.0),249.18261152184797)
((32.0, 43.0),160.4066498473729)
((38.0, 4.0),34.566762824351294)
((38.0, 33.0),209.17204399660852)
((5.0, 39.0),33.99984105852326)
((10.0, 48.0),27.58081609749862)
((27.0, 22.0),222.7328549028489)
((40.0, 7.0),55.205686231640634)
((40.0, 37.0),171.25930212744896)
((22.0, 6.0),55.1957818541668)
((30.0, 20.0),207.71289403463135)
((19.0, 34.0),182.47413018120395)
((25.0, 34.0),232.72656784895582)
((19.0, 26.0),187.87349221871128)
((33.0, 32.0),257.1798327890088)
((32.0, 4.0),46.738437972068816)
((6.0, 37.0),50.20344029460489)
((32.0, 23.0),233.77037986488997)
((43.0, 23.0),153.5046041318887)
((46.0, 19.0),107.91250653883182)
((50.0, 19.0),73.04950273534973)
((59.0, 25.0),4.353949204754741)
((45.0, 54.0),9.018435602248829)
((14.0, 35.0),132.35104149668234)
((0.0, 26.0),0.8679736454848808)
((41.0, 10.0),77.19632421573391)
((27.0, 16.0),164.9436063550255)
((51.0, 41.0),56.95948098980754)
((20.0, 6.0),48.157502216655566)
((48.0, 41.0),82.71677105127175)
((23.0, 28.0),231.5071471315116)
((3.0, 19.0),13.727957702714093)
((55.0, 20.0),31.071237907789424)
((28.0, 5.0),57.12659104477989)
((48.0, 13.0),55.72129763453532)
((42.0, 38.0),149.2232582188819)
((40.0, 20.0),162.01732866530875)
((20.0, 38.0),168.9101491056511)
((44.0, 54.0),14.136326104131918)
((43.0, 51.0),45.04741977460821)
((36.0, 46.0),120.94632761417427)
((16.0, 23.0),149.16674661955284)
((35.0, 48.0),105.01799849450083)
((48.0, 17.0),80.24542645470635)
((8.0, 32.0),80.84754720288522)
((38.0, 45.0),121.92787392208231)
((22.0, 44.0),133.20973413649295)
((31.0, 28.0),282.41827588034107)
((53.0, 32.0),65.73907273647674)
((6.0, 26.0),60.4308997644419)
((15.0, 37.0),133.36147463528778)
((50.0, 36.0),86.36133798226953)
((47.0, 14.0),69.83733859634074)
((14.0, 50.0),39.36399154195545)
((27.0, 54.0),50.740863699616874)
((42.0, 8.0),54.88020351929858)
((5.0, 18.0),28.33633534806637)
((39.0, 46.0),108.38343001397587)
((19.0, 53.0),39.12210929425633)
((25.0, 21.0),205.0750130995758)
((46.0, 45.0),73.44420507330824)
((32.0, 27.0),268.2769681783161)
((47.0, 48.0),44.961277244957216)
((14.0, 47.0),62.5844617945091)
((19.0, 33.0),186.16971828425903)
((59.0, 32.0),6.075576654334007)
((23.0, 25.0),220.46208595565602)
((34.0, 17.0),170.5363299284238)
((17.0, 52.0),39.0444189413466)
((27.0, 58.0),10.949649379331206)
((24.0, 56.0),26.168995887583968)
((23.0, 32.0),227.12161459813345)
((46.0, 7.0),24.613652026759816)
((41.0, 15.0),118.57105206478596)
((41.0, 23.0),171.32817138815582)
((27.0, 31.0),267.36282668365646)
((7.0, 33.0),69.49931921564342)
((46.0, 40.0),104.92938968423007)
((48.0, 28.0),116.9780339766562)
((48.0, 23.0),107.06981873964932)
((38.0, 28.0),216.48513673689115)
((43.0, 4.0),15.015864953606055)
((8.0, 36.0),72.29891143933848)
((37.0, 8.0),75.6730939094836)
((44.0, 16.0),105.50539213536915)
((4.0, 22.0),32.66331323457038)
((55.0, 26.0),45.33814316327881)
((44.0, 23.0),144.39430673438048)
((21.0, 6.0),51.85311918971607)
((19.0, 44.0),117.34650157070331)
((33.0, 29.0),267.31092542701316)
((8.0, 47.0),19.192676048707078)
((20.0, 56.0),15.088617726956528)
((32.0, 58.0),11.36310176186985)
((25.0, 47.0),116.04164545007315)
((19.0, 12.0),97.0162687043311)
((25.0, 36.0),217.32165485606015)
((6.0, 41.0),35.012624064146)
((45.0, 48.0),58.04899551296604)
((46.0, 46.0),66.37096658153794)
((2.0, 20.0),7.674071495326835)
((29.0, 7.0),77.62707533063224)
((25.0, 7.0),72.75388988691003)
((33.0, 18.0),183.10856257423237)
((38.0, 46.0),113.01155349303141)
((41.0, 3.0),14.594150980182583)
((42.0, 10.0),71.97870996527587)
((40.0, 53.0),41.05189719253424)
((19.0, 56.0),11.517305575157799)
((18.0, 49.0),70.03249158144118)
((37.0, 2.0),18.233113107545122)
((10.0, 50.0),13.430277523140681)
((13.0, 20.0),108.87442111681402)
((6.0, 38.0),46.912429618065445)
((50.0, 46.0),36.95732604666109)
((54.0, 30.0),57.26471470730534)
((24.0, 4.0),41.30409227845863)
((40.0, 36.0),177.03996483600122)
((11.0, 15.0),64.73517014798865)
((14.0, 48.0),55.00788824416702)
((30.0, 52.0),72.23517557530539)
((36.0, 30.0),236.91065909381985)
((13.0, 37.0),115.4358198254954)
((3.0, 31.0),32.023048201501396)
((48.0, 33.0),113.52741420533616)
((54.0, 36.0),48.106369724830564)
((25.0, 50.0),86.91394383429139)
((5.0, 23.0),44.89976107808818)
((4.0, 31.0),42.00023747814363)
((50.0, 22.0),84.89184271113527)
((53.0, 27.0),66.32673059062256)
((3.0, 38.0),18.581048997278096)
((50.0, 26.0),94.83785072063228)
((15.0, 18.0),114.73409824440843)
((57.0, 28.0),27.113362470558435)
((55.0, 39.0),29.135416004856545)
((27.0, 38.0),208.07522439331933)
((31.0, 37.0),221.2339515169344)
((10.0, 22.0),89.80416586565283)
((3.0, 16.0),1.69362883518545)
((39.0, 45.0),117.07402357229515)
((12.0, 41.0),87.08759077478322)
((9.0, 39.0),70.72940087885542)
((25.0, 27.0),247.6479667527268)
((35.0, 17.0),166.90953214252588)
((35.0, 54.0),46.725518146481306)
((25.0, 20.0),196.29003858420327)
((16.0, 11.0),71.76611594424813)
((34.0, 39.0),193.36615558672656)
((38.0, 42.0),147.86620703350994)
((46.0, 20.0),113.04384956526846)
((21.0, 53.0),46.6983312504302)
((29.0, 1.0),17.65316474426278)
((39.0, 30.0),207.06476860557942)
((30.0, 59.0),2.2386953725022707)
((12.0, 53.0),3.3661204510820397)
((37.0, 52.0),60.95517029634813)
((23.0, 45.0),128.45927424043455)
((32.0, 50.0),91.0232484339669)
((45.0, 5.0),13.686507824797403)
((53.0, 36.0),57.7229474195207)
((46.0, 10.0),48.201207759891176)
((16.0, 25.0),156.2618199374659)
((29.0, 33.0),261.5339019826654)
((3.0, 17.0),5.990326487886186)
((58.0, 36.0),9.381136128981709)
((14.0, 44.0),84.12701267211784)
((54.0, 34.0),52.734137231108136)
((7.0, 37.0),59.68655466917703)
((7.0, 25.0),68.71967763639155)
((8.0, 12.0),22.641285077611748)
((44.0, 29.0),157.37071119944557)
((26.0, 41.0),176.45679003782476)
((43.0, 44.0),101.46577404556342)
((47.0, 52.0),14.229570687864594)
((36.0, 5.0),49.78941088258278)
((56.0, 22.0),27.630941682195633)
((25.0, 16.0),159.51595132490147)
((15.0, 6.0),24.930027340029888)
((29.0, 35.0),241.77942993203786)
((46.0, 49.0),43.977508059186725)
((30.0, 49.0),102.23290435041271)
((26.0, 24.0),235.7506807218623)
((17.0, 27.0),170.6829893008341)
((26.0, 30.0),261.81679328838436)
((27.0, 3.0),36.32355446674637)
((18.0, 37.0),159.1984004562302)
((42.0, 42.0),122.93048250235572)
((28.0, 10.0),106.96508610246738)
((34.0, 7.0),73.70180854322889)
((36.0, 24.0),218.45073459007546)
((54.0, 40.0),34.53740538840062)
((40.0, 56.0),13.261249442764012)
((21.0, 31.0),210.82713145039855)
((32.0, 38.0),209.38367585839893)
((37.0, 3.0),27.883158201765994)
((52.0, 47.0),15.130017562500875)
((37.0, 9.0),85.11035893435206)
((31.0, 43.0),161.67403482818372)
((38.0, 23.0),196.56041773113387)
((3.0, 41.0),7.832895234574124)
((46.0, 26.0),134.2212787102884)
((25.0, 4.0),43.337179478617)
((32.0, 45.0),140.6378417277387)
((14.0, 17.0),100.71069635825052)
((34.0, 11.0),112.83467302589393)
((9.0, 24.0),86.13075956633256)
((34.0, 41.0),174.7771152835333)
((26.0, 47.0),118.36050271255424)
((37.0, 48.0),98.69813104859325)
((9.0, 9.0),10.318974756752297)
((33.0, 52.0),69.92716904516904)
((11.0, 42.0),73.2083328754198)
((23.0, 53.0),52.8842438783888)
((54.0, 17.0),28.328401943098918)
((21.0, 27.0),209.82343807481956)
((1.0, 33.0),10.142829577505026)
((31.0, 12.0),127.28878332851278)
((31.0, 27.0),274.42423057188415)
((31.0, 33.0),260.19921823735064)
((13.0, 42.0),89.43190695315391)
((33.0, 34.0),242.17646843769796)
((13.0, 27.0),131.1392106151031)
((22.0, 18.0),163.6582612838296)
((6.0, 40.0),39.30225861317869)
((52.0, 10.0),5.863949216873401)
((15.0, 33.0),147.85398470217092)
((45.0, 36.0),133.0259778344879)
((35.0, 1.0),12.888314456469807)
((25.0, 13.0),130.97107700571328)
((46.0, 36.0),123.83940609702645)
((2.0, 30.0),22.5032993206662)
((29.0, 43.0),162.05214351619782)
((46.0, 16.0),90.39891693825777)
((34.0, 8.0),83.51473838206655)
((51.0, 25.0),83.23113410392779)
((15.0, 34.0),145.06967045737332)
((51.0, 19.0),64.07891367071184)
((46.0, 29.0),137.37289415355502)
((35.0, 10.0),100.68092578414927)
((15.0, 52.0),28.71905014649375)
((15.0, 4.0),7.8467939987695345)
((12.0, 32.0),120.45412666544149)
((23.0, 47.0),109.90472210894417)
((43.0, 46.0),86.16400453224301)
((49.0, 45.0),51.03369602851178)
((23.0, 36.0),204.44244025980157)
((18.0, 6.0),39.76898309864179)
((26.0, 8.0),84.4819674161123)
((22.0, 10.0),92.75836956173286)
((4.0, 43.0),8.068771873425504)
((15.0, 26.0),149.12445299933557)
((44.0, 5.0),18.88937224743639)
((22.0, 3.0),26.569727172623132)
((40.0, 51.0),59.2841387335962)
((47.0, 12.0),56.14582918872145)
((22.0, 20.0),179.58794163993468)
((49.0, 43.0),63.20002865104865)
((12.0, 24.0),115.07638251961399)
((22.0, 30.0),222.2244626485662)
((11.0, 20.0),91.13515046520132)
((39.0, 25.0),198.20622794867927)
((28.0, 15.0),156.69102195142804)
((25.0, 6.0),62.964564842403874)
((50.0, 44.0),49.23825204357172)
((22.0, 47.0),106.13410843998804)
((36.0, 45.0),130.2789920084406)
((38.0, 36.0),193.16035981297503)
((24.0, 12.0),118.44133454635266)
((31.0, 56.0),31.953298516751047)
((3.0, 26.0),30.67368957096562)
((9.0, 47.0),26.86087070724234)
((37.0, 50.0),79.92629297053992)
((48.0, 27.0),116.03793052406058)
((8.0, 37.0),69.1260457026608)
((11.0, 34.0),106.62346588143329)
((57.0, 22.0),17.976712495143516)
((53.0, 37.0),54.738573664214414)
((2.0, 26.0),20.743073992430432)
((28.0, 29.0),282.466552938992)
((6.0, 46.0),9.322696773091899)
((22.0, 22.0),194.1271617417051)
((54.0, 37.0),45.23462163319088)
((24.0, 55.0),35.93860226827104)
((16.0, 7.0),38.71334196623092)
((38.0, 14.0),126.78113899075345)
((32.0, 34.0),247.16696075165544)
((23.0, 57.0),14.192048591586186)
((21.0, 35.0),195.2536938594821)
((26.0, 6.0),64.75963720808795)
((3.0, 42.0),3.6613185083813704)
((42.0, 25.0),170.31320681428463)
((42.0, 35.0),164.46906353680347)
((51.0, 11.0),19.9664615704857)
((26.0, 7.0),74.62691969170311)
((17.0, 15.0),109.04732323946753)
((51.0, 13.0),32.55135684076922)
((42.0, 19.0),140.34824748936634)
((14.0, 29.0),142.5954541947113)
((39.0, 16.0),138.5472246822019)
((18.0, 21.0),156.66424809137908)
((45.0, 12.0),69.868743779083)
((48.0, 20.0),95.41001071016981)
((14.0, 33.0),138.14766234345632)
((28.0, 40.0),190.8561077347096)
((19.0, 38.0),161.31936601895998)
((13.0, 41.0),95.34437518551904)
((22.0, 13.0),120.23881255885567)
((57.0, 19.0),8.843438041475729)
((42.0, 44.0),108.00102055165016)
((38.0, 18.0),160.62725526825815)
((54.0, 29.0),57.37802720086087)
((22.0, 19.0),171.7655788903458)
((26.0, 9.0),94.32302168203333)
((57.0, 25.0),24.133862501056704)
((44.0, 33.0),152.47677407109563)
((49.0, 52.0),1.7229479133853687)
((24.0, 5.0),51.04504481121111)
((46.0, 52.0),20.15628021496937)
((45.0, 16.0),98.05846575175292)
((51.0, 43.0),46.66487025463084)
((41.0, 41.0),137.06938219122384)
((1.0, 34.0),8.671703594527322)
((29.0, 34.0),251.6819108629196)
((26.0, 10.0),104.14797307357532)
((18.0, 35.0),169.17532208438342)
((18.0, 7.0),48.65326897153679)
((37.0, 31.0),225.25046660162158)
((12.0, 46.0),55.85520851760034)
((15.0, 20.0),126.12231760323063)
((57.0, 30.0),27.27832681562667)
((23.0, 38.0),189.35985671619505)
((53.0, 44.0),24.43123083970214)
((46.0, 39.0),110.26980744281286)
((47.0, 29.0),127.37379595753649)
((13.0, 14.0),73.7280294504972)
((46.0, 21.0),117.77047652327678)
((9.0, 46.0),33.2604511707607)
((21.0, 57.0),8.826986902914769)
((35.0, 12.0),119.89423266140778)
((49.0, 42.0),68.87399672541271)
((27.0, 19.0),194.14528547142905)
((45.0, 55.0),0.45823686747407777)
((37.0, 55.0),32.217585096431556)
((17.0, 18.0),130.21214446977854)
((36.0, 25.0),224.46669787386512)
((42.0, 49.0),67.3229849875452)
((14.0, 21.0),122.41561242403083)
((47.0, 32.0),125.17209191422214)
((11.0, 12.0),45.471909130334076)
((28.0, 54.0),51.64068812437815)
((34.0, 32.0),249.14926267892795)
((30.0, 42.0),172.22345742110775)
((20.0, 25.0),193.84168674961356)
((18.0, 26.0),178.26207254471603)
((14.0, 22.0),126.82029058832647)
((48.0, 10.0),34.84515221136096)
((12.0, 30.0),122.4423289488454)
((5.0, 14.0),9.515648394961467)
((31.0, 15.0),157.1918927802614)
((5.0, 34.0),48.04544189280353)
((36.0, 2.0),20.642974344753533)
((32.0, 42.0),170.2644753136046)
((21.0, 38.0),176.15824705043116)
((30.0, 16.0),167.72406960166722)
((42.0, 34.0),168.41870308660367)
((17.0, 30.0),172.3760195742699)
((10.0, 8.0),10.151194394527678)
((24.0, 35.0),218.58451653130487)
((46.0, 37.0),119.75696439133074)
((41.0, 16.0),126.30066151519674)
((55.0, 31.0),46.76562924155629)
((50.0, 25.0),93.03017017992715)
((8.0, 30.0),82.47344188666908)
((45.0, 29.0),147.3718741847644)
((17.0, 11.0),77.64232282807544)
((16.0, 53.0),25.408336687510378)
((45.0, 45.0),80.51128172786242)
((54.0, 46.0),5.041746369083171)
((35.0, 18.0),176.03198123830083)
((53.0, 13.0),16.392457328877796)
((39.0, 38.0),172.41891376943175)
((9.0, 12.0),30.407552944230183)
((34.0, 26.0),246.5601717908939)
((47.0, 19.0),99.37638247127097)
((18.0, 10.0),74.74421134578233)
((22.0, 48.0),96.92616871803014)
((41.0, 46.0),97.95700599761514)
((33.0, 37.0),215.68777119613378)
((25.0, 22.0),213.59542732456023)
((31.0, 40.0),191.51460228595005)
((39.0, 29.0),207.36113022518657)
((50.0, 18.0),68.37199830872699)
((19.0, 15.0),121.76592274693579)
((23.0, 40.0),172.91248925161767)
((9.0, 20.0),73.01968402754557)
((9.0, 50.0),6.45277198661077)
((37.0, 43.0),144.28404950862907)
((13.0, 8.0),29.687176757599687)
((35.0, 34.0),228.95056415019616)
((49.0, 28.0),106.99929841275332)
((27.0, 39.0),198.4856590844513)
((19.0, 55.0),20.773805058627737)
((41.0, 2.0),5.379054353660813)
((39.0, 5.0),40.650754377724745)
((49.0, 31.0),106.5723340969333)
((18.0, 20.0),150.70116968298083)
((32.0, 51.0),81.07928436013381)
((34.0, 16.0),161.05452570442506)
((42.0, 27.0),175.38596223075902)
((17.0, 19.0),136.65094757932937)
((17.0, 50.0),56.30383424579669)
((24.0, 43.0),150.7738049876009)
((32.0, 53.0),61.177317202426416)
((15.0, 25.0),146.67539779418942)
((44.0, 6.0),27.459760628599952)
((52.0, 16.0),41.06757905319789)
((57.0, 21.0),15.250745999454303)
((49.0, 15.0),60.554162120462)
((30.0, 57.0),22.23787073988973)
((15.0, 30.0),152.4079309465841)
((10.0, 44.0),53.43920913213662)
((47.0, 17.0),88.48205317762172)
((52.0, 27.0),76.2792676787686)
((44.0, 21.0),135.36969387650774)
((54.0, 39.0),38.43663846642681)
((24.0, 19.0),182.74588156671433)
((53.0, 28.0),67.06611693949046)
((31.0, 10.0),107.33664001220649)
((55.0, 29.0),47.378440248925635)
((32.0, 59.0),1.3928064066299939)
((38.0, 51.0),67.10589459372805)
((40.0, 46.0),103.35529333509047)
((6.0, 44.0),20.38723110539358)
((28.0, 46.0),131.35133719505745)
((13.0, 51.0),25.347683097334723)
((44.0, 45.0),87.3428423903245)
((27.0, 35.0),236.0846399775481)
((52.0, 45.0),27.16137954537711)
((42.0, 55.0),14.572994336233158)
((46.0, 51.0),28.23261700133493)
((43.0, 25.0),160.82063697187738)
((43.0, 31.0),166.2058396640876)
((53.0, 48.0),1.071689695940421)
((23.0, 0.0),0.08108805706463329)
((19.0, 45.0),109.1668332557447)
((26.0, 39.0),195.34375008916663)
((19.0, 28.0),191.91508972300204)
((36.0, 1.0),10.888687973357953)
((5.0, 27.0),51.61296317493722)
((43.0, 30.0),167.16220304893568)
((55.0, 30.0),47.26961106300397)
((56.0, 28.0),37.102898121707284)
((24.0, 2.0),21.767042589284635)
((8.0, 28.0),82.26665528157376)
((46.0, 30.0),137.20389256136843)
((6.0, 34.0),57.856798325635275)
((47.0, 36.0),114.56864987179816)
((13.0, 16.0),86.6716175969209)
((8.0, 35.0),75.07159207754444)
((48.0, 29.0),117.37459900597159)
((32.0, 5.0),56.696864298860135)
((36.0, 58.0),5.517093723580615)
((12.0, 28.0),122.18905414246646)
((4.0, 19.0),23.045287154779608)
((39.0, 23.0),188.41156894159255)
((50.0, 11.0),27.481098124855166)
((38.0, 37.0),186.55527444401565)
((44.0, 47.0),72.111736228068)
((50.0, 37.0),82.98277729658018)
((9.0, 45.0),39.433329321560215)
((35.0, 42.0),161.84067652158762)
((5.0, 43.0),16.84620305987508)
((22.0, 25.0),211.82943232344462)
((14.0, 20.0),117.56859461827197)
((39.0, 51.0),63.37393402436167)
((56.0, 30.0),37.27413477473384)
((22.0, 45.0),124.29004061238015)
((4.0, 42.0),12.652049051484582)
((20.0, 27.0),200.10214439475453)
((38.0, 44.0),130.72305223471756)
((13.0, 48.0),48.46689272291979)
((33.0, 16.0),163.78834829170137)
((16.0, 28.0),162.0664814802855)
((14.0, 32.0),140.18391143658855)
((51.0, 44.0),41.09135780302218)
((37.0, 16.0),149.12741426759948)
((27.0, 10.0),105.80873547631342)
((27.0, 18.0),184.45683253975767)
((48.0, 47.0),45.162828791670684)
((2.0, 25.0),19.412342249311436)
((48.0, 7.0),12.350730607085687)
((41.0, 37.0),163.15556988013398)
((6.0, 47.0),3.4392277248261394)
((47.0, 49.0),37.51238668138406)
((38.0, 20.0),176.16641789716905)
((9.0, 43.0),51.032139049862124)
((18.0, 16.0),123.16631381631076)
((32.0, 3.0),36.77685937659664)
((4.0, 44.0),3.2192071634862174)
((53.0, 15.0),27.340446082827157)
((37.0, 49.0),89.34046547922645)
((4.0, 16.0),10.623218202220777)
((18.0, 42.0),126.50626628035707)
((12.0, 38.0),102.0942070616749)
((0.0, 31.0),2.082302645753238)
((41.0, 49.0),72.43382819718857)
((35.0, 5.0),52.10262578969186)
((47.0, 7.0),18.593050163721152)
((46.0, 23.0),125.8805200188304)
((17.0, 55.0),12.488597775325836)
((58.0, 37.0),6.88855177789268)
((40.0, 43.0),128.23228028587747)
((20.0, 12.0),102.12472125899168)
((12.0, 14.0),66.23350562957995)
((9.0, 32.0),90.76322423361842)
((41.0, 44.0),114.22761953646489)
((42.0, 18.0),133.76617360315325)
((5.0, 24.0),47.15394221147889)
((7.0, 34.0),67.65206933731584)
((16.0, 29.0),162.5931130823201)
((6.0, 36.0),53.13298276304433)
((4.0, 34.0),38.21980864688552)
((58.0, 33.0),14.8783892544402)
((5.0, 26.0),50.518291208442605)
((36.0, 40.0),175.3796351001462)
((10.0, 27.0),101.36144912597598)
((35.0, 55.0),36.93544480613124)
((7.0, 18.0),46.41449524005299)
((11.0, 39.0),88.64847018862758)
((56.0, 34.0),33.082656196560905)
((17.0, 43.0),112.37579603088896)
((40.0, 6.0),46.09202648963084)
((14.0, 26.0),139.34135592309303)
((53.0, 29.0),67.37757864120925)
((54.0, 41.0),30.323552791308792)
((36.0, 19.0),180.1029713337312)
((17.0, 16.0),116.37559583979026)
((20.0, 41.0),147.19443684524583)
((3.0, 20.0),17.14548042812062)
((24.0, 36.0),211.2110480430081)
((50.0, 29.0),97.37596731762416)
((52.0, 14.0),30.30386629576494)
((16.0, 3.0),3.9413411133915233)
((35.0, 37.0),206.12234846293637)
((2.0, 18.0),0.7602058653294819)
((52.0, 43.0),38.21589290176064)
((47.0, 31.0),126.47824227357094)
((51.0, 39.0),65.99423127114062)
((47.0, 8.0),26.42209800983995)
((41.0, 47.0),89.58049409185617)
((51.0, 30.0),87.24726458217373)
((51.0, 46.0),29.179618406143604)
((32.0, 14.0),146.07992589456003)
((6.0, 31.0),61.94887315206188)
((51.0, 29.0),87.37655494610209)
((40.0, 22.0),174.50413683703863)
((26.0, 19.0),191.12856287434326)
((8.0, 14.0),34.59869852286342)
((30.0, 38.0),212.21129532396054)
((12.0, 27.0),121.22154652875231)
((54.0, 28.0),57.07938612837616)
((47.0, 20.0),104.2837948674321)
((1.0, 32.0),11.274902018969541)
((27.0, 45.0),139.89021373258868)
((9.0, 29.0),92.59933170413336)
((27.0, 40.0),188.8237505008471)
((6.0, 29.0),62.60087424083924)
((16.0, 40.0),125.39868263559917)
((48.0, 39.0),92.87200213388303)
((28.0, 24.0),244.93243640814563)
((6.0, 25.0),58.88103196451915)
((48.0, 44.0),65.10216538689761)
((24.0, 16.0),155.83503488701552)
((4.0, 21.0),29.789143353680565)
((29.0, 54.0),52.14000209502981)
((15.0, 29.0),152.5943630443915)
((3.0, 23.0),25.46098571281778)
((34.0, 28.0),255.66255170425265)
((34.0, 44.0),146.228214615774)
((41.0, 17.0),133.78791490617206)
((44.0, 32.0),154.7137131478304)
((36.0, 20.0),188.50876929471212)
((9.0, 11.0),23.91108231524683)
((25.0, 46.0),125.68511489968238)
